Mês;Mês2;GR;N.PoscB;PoscB;Rul.Pos;Posc;N.ResB;Posc2;Cod1;CodG;6810/910;6810/911;Coef_Fre;RecDe;RecIz;Coluna1;Coluna2
201028;201028007;D;4;5;32;3;3;36;D,4,3;D,4,3,3;,;2010;-3,5;6;;;
201216;201216035;D;19;4;32;3;3;36;D,19,3;D,19,3,3;,;2012;-2,5;5;;;
200617;200617086;I;3;36;32;3;3;36;I,3,3;I,3,3,3;,;2006;-34,5;;0;;
200704;200704072;I;7;32;32;3;3;36;I,7,3;I,7,3,3;,;2007;-30,5;;4;;
200726;200726042;I;3;36;32;3;3;36;I,3,3;I,3,3,3;,;2007;-34,5;;0;;
200731;200731024;I;9;28;32;3;3;36;I,9,3;I,9,3,3;,;2007;-26,5;;8;;
200806;200806026;I;12;34;32;3;3;36;I,12,3;I,12,3,3;,;2008;-32,5;;2;;
200708;200708057;D;11;15;32;3;4;5;D,11,3;D,11,3,4;,;2007;-13,5;10;;;
200726;200726059;D;11;15;32;3;4;5;D,11,3;D,11,3,4;,;2007;-13,5;10;;;
201227;201227047;D;19;;32;3;4;5;D,19,3;D,19,3,4;,;2012;1,5;32;;;
200604;200604104;D;34;10;32;3;5;20;D,34,3;D,34,3,5;,;2006;-8,5;27;;;
201226;201226085;D;19;4;32;3;5;20;D,19,3;D,19,3,5;,;2012;-2,5;21;;;
200605;200605101;I;3;36;32;3;5;20;I,3,3;I,3,3,5;,;2006;-34,5;;21;;
200703;200703140;I;18;30;32;3;5;20;I,18,3;I,18,3,5;,;2007;-28,5;;27;;
201216;201216018;I;4;5;32;3;5;20;I,4,3;I,4,3,5;,;2012;-3,5;;15;;
210105;210105002;I;19;4;32;3;5;20;I,19,3;I,19,3,5;,;2101;-2,5;;16;;
200609;200609042;D;34;10;32;3;6;11;D,34,3;D,34,3,6;,;2006;-8,5;36;;;
200706;200706049;D;10;19;32;3;6;11;D,10,3;D,10,3,6;,;2007;-17,5;8;;;
201207;201207003;D;19;4;32;3;6;11;D,19,3;D,19,3,6;,;2012;-2,5;30;;;
201207;201207021;D;4;5;32;3;6;11;D,4,3;D,4,3,6;,;2012;-3,5;31;;;
201215;201215011;D;2;7;32;3;6;11;D,2,3;D,2,3,6;,;2012;-5,5;33;;;
201218;201218045;D;2;7;32;3;6;11;D,2,3;D,2,3,6;,;2012;-5,5;33;;;
200605;200605103;I;26;37;32;3;6;11;I,26,3;I,26,3,6;,;2006;-35,5;;11;;
201215;201215030;I;2;7;32;3;6;11;I,2,3;I,2,3,6;,;2012;-5,5;;4;;
200601;200601141;D;36;14;32;3;7;32;D,36,3;D,36,3,7;,;2006;-12,5;19;;;
200606;200606134;D;34;10;32;3;7;32;D,34,3;D,34,3,7;,;2006;-8,5;15;;;
200625;200625041;D;8;17;32;3;7;32;D,8,3;D,8,3,7;,;2006;-15,5;22;;;
201223;201223023;D;19;4;32;3;7;32;D,19,3;D,19,3,7;,;2012;-2,5;9;;;
200703;200703150;I;22;29;32;3;7;32;I,22,3;I,22,3,7;,;2007;-27,5;;3;;
200726;200726108;I;28;33;32;3;7;32;I,28,3;I,28,3,7;,;2007;-31,5;;36;;
201207;201207064;I;15;3;32;3;7;32;I,15,3;I,15,3,7;,;2012;-1,5;;29;;
201228;201228024;I;15;3;32;3;7;18;I,15,3;I,15,3,7;,;2012;-1,5;;15;;
210103;210103030;I;21;6;32;3;7;32;I,21,3;I,21,3,7;,;2101;-4,5;;26;;
210103;210103086;I;19;4;32;3;7;32;I,19,3;I,19,3,7;,;2101;-2,5;;28;;
210105;210105090;I;21;6;32;3;7;32;I,21,3;I,21,3,7;,;2101;-4,5;;26;;
200607;200607102;D;17;9;32;3;8;17;D,17,3;D,17,3,8;,;2006;-7,5;29;;;
200608;200608108;D;25;8;32;3;8;17;D,25,3;D,25,3,8;,;2006;-6,5;28;;;
200722;200722113;D;8;17;32;3;8;17;D,8,3;D,8,3,8;,;2007;-15,5;0;;;
201207;201207049;D;21;6;32;3;8;17;D,21,3;D,21,3,8;,;2012;-4,5;26;;;
200705;200705089;D;30;16;32;3;9;28;D,30,3;D,30,3,9;,;2007;-14,5;25;;;
201218;201218039;D;19;4;32;3;9;28;D,19,3;D,19,3,9;,;2012;-2,5;13;;;
201218;201218043;D;15;3;32;3;9;28;D,15,3;D,15,3,9;,;2012;-1,5;12;;;
200602;200602095;I;26;37;32;3;9;28;I,26,3;I,26,3,9;,;2006;-35,5;;28;;
200626;200626064;I;26;37;32;3;9;28;I,26,3;I,26,3,9;,;2006;-35,5;;28;;
200708;200708122;I;29;31;32;3;9;28;I,29,3;I,29,3,9;,;2007;-29,5;;34;;
200709;200709120;I;18;30;32;3;9;28;I,18,3;I,18,3,9;,;2007;-28,5;;35;;
200604;200604112;D;6;11;32;3;10;19;D,6,3;D,6,3,10;,;2006;-9,5;29;;;
200722;200722071;D;27;12;32;3;10;19;D,27,3;D,27,3,10;,;2007;-10,5;30;;;
201209;201209032;I;15;3;32;3;10;19;I,15,3;I,15,3,10;,;2012;-1,5;;16;;
201223;201223036;I;2;7;32;3;10;19;I,2,3;I,2,3,10;,;2012;-5,5;;12;;
201223;201223096;I;19;4;32;3;10;19;I,19,3;I,19,3,10;,;2012;-2,5;;15;;
200610;200610096;D;27;12;32;3;12;34;D,27,3;D,27,3,12;,;2006;-10,5;15;;;
200624;200624133;D;17;9;32;3;12;34;D,17,3;D,17,3,12;,;2006;-7,5;12;;;
201210;201210063;D;15;3;32;3;12;34;D,15,3;D,15,3,12;,;2012;-1,5;6;;;
201217;201217073;D;4;5;32;3;12;34;D,4,3;D,4,3,12;,;2012;-3,5;8;;;
201220;201220003;D;21;6;32;3;12;34;D,21,3;D,21,3,12;,;2012;-4,5;9;;;
210102;210102051;D;25;8;32;3;12;34;D,25,3;D,25,3,12;,;2101;-6,5;11;;;
200612;200612129;I;0;1;32;3;12;34;I,0,3;I,0,3,12;,;2006;0,5;;33;;
200706;200706020;I;29;31;32;3;12;34;I,29,3;I,29,3,12;,;2007;-29,5;;3;;
201211;201211040;I;4;5;32;3;12;34;I,4,3;I,4,3,12;,;2012;-3,5;;29;;
210103;210103100;I;2;7;32;3;12;34;I,2,3;I,2,3,12;,;2101;-5,5;;27;;
200613;200613085;D;11;15;32;3;13;13;D,11,3;D,11,3,13;,;2006;-13,5;2;;;
200703;200703041;D;23;18;32;3;13;13;D,23,3;D,23,3,13;,;2007;-16,5;5;;;
200712;200712043;D;8;17;32;3;13;13;D,8,3;D,8,3,13;,;2007;-15,5;4;;;
200728;200728095;D;30;16;32;3;13;13;D,30,3;D,30,3,13;,;2007;-14,5;3;;;
201220;201220079;D;19;4;32;3;13;13;D,19,3;D,19,3,13;,;2012;-2,5;28;;;
200720;200720080;I;26;37;32;3;13;13;I,26,3;I,26,3,13;,;2007;-35,5;;13;;
201229;201229116;I;19;4;32;3;13;13;I,19,3;I,19,3,13;,;2012;-2,5;;9;;
200604;200604078;D;17;9;32;3;14;26;D,17,3;D,17,3,14;,;2006;-7,5;20;;;
200703;200703105;D;23;18;32;3;14;26;D,23,3;D,23,3,14;,;2007;-16,5;29;;;
200726;200726001;D;34;10;32;3;14;26;D,34,3;D,34,3,14;,;2007;-8,5;21;;;
200802;200802104;I;35;35;32;3;14;26;I,35,3;I,35,3,14;,;2008;-33,5;;28;;
201208;201208066;I;19;4;32;3;14;26;I,19,3;I,19,3,14;,;2012;-2,5;;22;;
201210;201210094;I;2;7;32;3;14;26;I,2,3;I,2,3,14;,;2012;-5,5;;19;;
201221;201221074;I;2;7;32;3;14;26;I,2,3;I,2,3,14;,;2012;-5,5;;19;;
200602;200602146;D;34;10;32;3;15;3;D,34,3;D,34,3,15;,;2006;-8,5;7;;;
200604;200604148;D;17;9;32;3;15;3;D,17,3;D,17,3,15;,;2006;-7,5;6;;;
201207;201207035;D;21;6;32;3;15;3;D,21,3;D,21,3,15;,;2012;-4,5;3;;;
200625;200625012;I;12;34;32;3;15;3;I,12,3;I,12,3,15;,;2006;-32,5;;6;;
200605;200605074;D;17;9;32;3;16;22;D,17,3;D,17,3,16;,;2006;-7,5;24;;;
200617;200617111;D;6;11;32;3;16;22;D,6,3;D,6,3,16;,;2006;-9,5;26;;;
200726;200726101;D;6;11;32;3;16;22;D,6,3;D,6,3,16;,;2007;-9,5;26;;;
200706;200706105;D;8;17;32;3;17;9;D,8,3;D,8,3,17;,;2007;-15,5;8;;;
200725;200725027;D;27;12;32;3;17;9;D,27,3;D,27,3,17;,;2007;-10,5;3;;;
200603;200603133;I;26;37;32;3;17;9;I,26,3;I,26,3,17;,;2006;-35,5;;9;;
200622;200622034;I;35;35;32;3;17;9;I,35,3;I,35,3,17;,;2006;-33,5;;11;;
200723;200723064;I;26;37;32;3;17;9;I,26,3;I,26,3,17;,;2007;-35,5;;9;;
201215;201215070;I;25;8;32;3;17;9;I,25,3;I,25,3,17;,;2012;-6,5;;1;;
200717;200717093;D;11;15;32;3;18;30;D,11,3;D,11,3,18;,;2007;-13,5;22;;;
200607;200607063;I;26;37;32;3;18;30;I,26,3;I,26,3,18;,;2006;-35,5;;30;;
200613;200613038;I;26;37;32;3;18;30;I,26,3;I,26,3,18;,;2006;-35,5;;30;;
200708;200708038;I;9;28;32;3;18;30;I,9,3;I,9,3,18;,;2007;-26,5;;2;;
200728;200728047;D;18;30;32;3;19;4;D,18,3;D,18,3,19;,;2007;-28,5;26;;;
201209;201209075;D;4;5;32;3;19;4;D,4,3;D,4,3,19;,;2012;-3,5;1;;;
200626;200626032;I;26;37;32;3;19;4;I,26,3;I,26,3,19;,;2006;-35,5;;4;;
200702;200702010;I;28;33;32;3;19;4;I,28,3;I,28,3,19;,;2007;-31,5;;8;;
200726;200726110;I;12;34;32;3;19;4;I,12,3;I,12,3,19;,;2007;-32,5;;7;;
200704;200704043;D;30;16;32;3;20;25;D,30,3;D,30,3,20;,;2007;-14,5;28;;;
200712;200712047;D;30;16;32;3;20;25;D,30,3;D,30,3,20;,;2007;-14,5;28;;;
200602;200602044;D;6;11;32;3;21;6;D,6,3;D,6,3,21;,;2006;-9,5;5;;;
201102;201102011;D;21;6;32;3;21;6;D,21,3;D,21,3,21;,;2011;-4,5;0;;;
201221;201221019;D;2;7;32;3;21;6;D,2,3;D,2,3,21;,;2012;-5,5;1;;;
201229;201229113;D;19;4;32;3;21;6;D,19,3;D,19,3,21;,;2012;-2,5;35;;;
200721;200721034;I;35;35;32;3;21;6;I,35,3;I,35,3,21;,;2007;-33,5;;8;;
201029;201029024;I;2;7;32;3;21;6;I,2,3;I,2,3,21;,;2010;-5,5;;36;;
200612;200612126;D;21;6;32;3;22;29;D,21,3;D,21,3,22;,;2006;-4,5;14;;;
200618;200618013;D;34;10;32;3;22;29;D,34,3;D,34,3,22;,;2006;-8,5;18;;;
200624;200624035;D;27;12;32;3;22;29;D,27,3;D,27,3,22;,;2006;-10,5;20;;;
200725;200725099;D;36;14;32;3;22;29;D,36,3;D,36,3,22;,;2007;-12,5;22;;;
201210;201210075;D;21;6;32;3;22;29;D,21,3;D,21,3,22;,;2012;-4,5;14;;;
200624;200624098;I;3;36;32;3;22;29;I,3,3;I,3,3,22;,;2006;-34,5;;30;;
201229;201229099;D;2;7;32;3;23;18;D,2,3;D,2,3,23;,;2012;-5,5;26;;;
200606;200606013;I;3;36;32;3;23;18;I,3,3;I,3,3,23;,;2006;-34,5;;19;;
200606;200606121;I;28;33;32;3;23;18;I,28,3;I,28,3,23;,;2006;-31,5;;22;;
200607;200607117;I;3;36;32;3;23;18;I,3,3;I,3,3,23;,;2006;-34,5;;19;;
200610;200610099;I;3;36;32;3;23;18;I,3,3;I,3,3,23;,;2006;-34,5;;19;;
200723;200723114;I;35;35;32;3;23;18;I,35,3;I,35,3,23;,;2007;-33,5;;20;;
201102;201102006;I;32;2;32;3;23;18;I,32,3;I,32,3,23;,;2011;-0,5;;16;;
201209;201209046;I;21;6;32;3;23;18;I,21,3;I,21,3,23;,;2012;-4,5;;12;;
201213;201213046;I;2;7;32;3;23;18;I,2,3;I,2,3,23;,;2012;-5,5;;11;;
200609;200609034;D;25;8;32;3;24;21;D,25,3;D,25,3,24;,;2006;-6,5;24;;;
200611;200611144;D;6;11;32;3;24;21;D,6,3;D,6,3,24;,;2006;-9,5;27;;;
200617;200617065;D;6;11;32;3;24;21;D,6,3;D,6,3,24;,;2006;-9,5;27;;;
200625;200625019;D;13;13;32;3;24;21;D,13,3;D,13,3,24;,;2006;-11,5;29;;;
200704;200704103;D;11;15;32;3;24;21;D,11,3;D,11,3,24;,;2007;-13,5;31;;;
200630;200630076;I;22;29;32;3;24;21;I,22,3;I,22,3,24;,;2006;-27,5;;29;;
200705;200705016;I;29;31;32;3;24;21;I,29,3;I,29,3,24;,;2007;-29,5;;27;;
200717;200717104;I;28;33;32;3;24;21;I,28,3;I,28,3,24;,;2007;-31,5;;25;;
200725;200725008;I;35;35;32;3;24;21;I,35,3;I,35,3,24;,;2007;-33,5;;23;;
200803;200803032;I;7;32;32;3;24;21;I,7,3;I,7,3,24;,;2008;-30,5;;26;;
201203;201203100;I;4;5;32;3;24;21;I,4,3;I,4,3,24;,;2012;-3,5;;16;;
201217;201217062;I;25;8;32;3;24;21;I,25,3;I,25,3,24;,;2012;-6,5;;13;;
200710;200710093;D;16;22;32;3;25;8;D,16,3;D,16,3,25;,;2007;-20,5;14;;;
200803;200803011;D;34;10;32;3;25;8;D,34,3;D,34,3,25;,;2008;-8,5;2;;;
200808;200808057;D;36;14;32;3;25;8;D,36,3;D,36,3,25;,;2008;-12,5;6;;;
200730;200730006;I;29;31;32;3;25;8;I,29,3;I,29,3,25;,;2007;-29,5;;14;;
201206;201206028;I;15;3;32;3;25;8;I,15,3;I,15,3,25;,;2012;-1,5;;5;;
200608;200608134;D;17;9;32;3;26;37;D,17,3;D,17,3,26;,;2006;-7,5;9;;;
200606;200606073;I;7;32;32;3;26;37;I,7,3;I,7,3,26;,;2006;-30,5;;5;;
200731;200731008;I;28;33;32;3;26;37;I,28,3;I,28,3,26;,;2007;-31,5;;4;;
200604;200604080;D;6;11;32;3;27;12;D,6,3;D,6,3,27;,;2006;-9,5;36;;;
200623;200623087;D;27;12;32;3;27;12;D,27,3;D,27,3,27;,;2006;-10,5;0;;;
200703;200703017;D;8;17;32;3;27;12;D,8,3;D,8,3,27;,;2007;-15,5;5;;;
200604;200604019;I;3;36;32;3;27;12;I,3,3;I,3,3,27;,;2006;-34,5;;13;;
201030;201030020;I;2;7;32;3;27;12;I,2,3;I,2,3,27;,;2010;-5,5;;5;;
201206;201206054;I;21;6;32;3;27;12;I,21,3;I,21,3,27;,;2012;-4,5;;6;;
200609;200609118;D;21;6;32;3;28;33;D,21,3;D,21,3,28;,;2006;-4,5;10;;;
200712;200712105;D;8;17;32;3;28;33;D,8,3;D,8,3,28;,;2007;-15,5;21;;;
201208;201208013;D;4;5;32;3;28;33;D,4,3;D,4,3,28;,;2012;-3,5;9;;;
210106;210106017;D;2;7;32;3;28;33;D,2,3;D,2,3,28;,;2101;-5,5;11;;;
200627;200627008;I;15;3;32;3;28;33;I,15,3;I,15,3,28;,;2006;-1,5;;30;;
201208;201208098;I;21;6;32;3;28;33;I,21,3;I,21,3,28;,;2012;-4,5;;27;;
200618;200618003;D;6;11;32;3;29;31;D,6,3;D,6,3,29;,;2006;-9,5;17;;;
200624;200624081;D;34;10;32;3;29;31;D,34,3;D,34,3,29;,;2006;-8,5;16;;;
200702;200702047;D;23;18;32;3;29;31;D,23,3;D,23,3,29;,;2007;-16,5;24;;;
200712;200712111;D;30;16;32;3;29;31;D,30,3;D,30,3,29;,;2007;-14,5;22;;;
201216;201216001;D;19;4;32;3;29;31;D,19,3;D,19,3,29;,;2012;-2,5;10;;;
201220;201220087;D;4;5;32;3;29;31;D,4,3;D,4,3,29;,;2012;-3,5;11;;;
200602;200602019;I;26;37;32;3;29;31;I,26,3;I,26,3,29;,;2006;-35,5;;31;;
200606;200606041;I;3;36;32;3;29;31;I,3,3;I,3,3,29;,;2006;-34,5;;32;;
201028;201028062;I;25;8;32;3;29;31;I,25,3;I,25,3,29;,;2010;-6,5;;23;;
201227;201227060;I;4;;32;3;29;31;I,4,3;I,4,3,29;,;2012;1,5;;31;;
200627;200627067;D;6;11;32;3;30;16;D,6,3;D,6,3,30;,;2006;-9,5;32;;;
200710;200710069;D;8;17;32;3;30;16;D,8,3;D,8,3,30;,;2007;-15,5;1;;;
200718;200718061;D;36;14;32;3;30;16;D,36,3;D,36,3,30;,;2007;-12,5;35;;;
201206;201206117;D;19;4;32;3;30;16;D,19,3;D,19,3,30;,;2012;-2,5;25;;;
200703;200703126;I;28;33;32;3;30;16;I,28,3;I,28,3,30;,;2007;-31,5;;20;;
200708;200708010;I;35;35;32;3;30;16;I,35,3;I,35,3,30;,;2007;-33,5;;18;;
200711;200711064;I;26;37;32;3;30;16;I,26,3;I,26,3,30;,;2007;-35,5;;16;;
200726;200726050;I;35;35;32;3;30;16;I,35,3;I,35,3,30;,;2007;-33,5;;18;;
200614;200614019;D;36;14;32;3;31;27;D,36,3;D,36,3,31;,;2006;-12,5;24;;;
200702;200702025;D;8;17;32;3;31;27;D,8,3;D,8,3,31;,;2007;-15,5;27;;;
201218;201218081;D;4;5;32;3;31;27;D,4,3;D,4,3,31;,;2012;-3,5;15;;;
200604;200604099;I;26;37;32;3;31;27;I,26,3;I,26,3,31;,;2006;-35,5;;27;;
200802;200802048;I;12;34;32;3;31;27;I,12,3;I,12,3,31;,;2008;-32,5;;30;;
200604;200604024;D;34;10;32;3;32;2;D,34,3;D,34,3,32;,;2006;-8,5;8;;;
200624;200624115;D;34;10;32;3;32;2;D,34,3;D,34,3,32;,;2006;-8,5;8;;;
200702;200702061;D;16;22;32;3;32;2;D,16,3;D,16,3,32;,;2007;-20,5;20;;;
200708;200708113;D;24;21;32;3;32;2;D,24,3;D,24,3,32;,;2007;-19,5;19;;;
200617;200617070;I;28;33;32;3;32;2;I,28,3;I,28,3,32;,;2006;-31,5;;6;;
200707;200707078;I;29;31;32;3;32;2;I,29,3;I,29,3,32;,;2007;-29,5;;8;;
200711;200711060;I;7;32;32;3;32;2;I,7,3;I,7,3,32;,;2007;-30,5;;7;;
200806;200806074;I;29;31;32;3;32;2;I,29,3;I,29,3,32;,;2008;-29,5;;8;;
201202;201202083;D;19;4;32;3;33;23;D,19,3;D,19,3,33;,;2012;-2,5;18;;;
201228;201228043;D;19;4;32;3;33;18;D,19,3;D,19,3,33;,;2012;-2,5;23;;;
200610;200610035;I;26;37;32;3;33;23;I,26,3;I,26,3,33;,;2006;-35,5;;23;;
200706;200706122;I;28;33;32;3;33;23;I,28,3;I,28,3,33;,;2007;-31,5;;27;;
200730;200730042;I;12;34;32;3;33;23;I,12,3;I,12,3,33;,;2007;-32,5;;26;;
201228;201228050;I;25;8;32;3;33;18;I,25,3;I,25,3,33;,;2012;-6,5;;10;;
201229;201229028;I;25;8;32;3;33;23;I,25,3;I,25,3,33;,;2012;-6,5;;15;;
200609;200609026;D;17;9;32;3;34;10;D,17,3;D,17,3,34;,;2006;-7,5;36;;;
200611;200611126;D;27;12;32;3;34;10;D,27,3;D,27,3,34;,;2006;-10,5;2;;;
200802;200802099;D;11;15;32;3;34;10;D,11,3;D,11,3,34;,;2008;-13,5;5;;;
201229;201229039;D;4;5;32;3;34;10;D,4,3;D,4,3,34;,;2012;-3,5;32;;;
200731;200731084;I;29;31;32;3;34;10;I,29,3;I,29,3,34;,;2007;-29,5;;16;;
201227;201227068;I;19;;32;3;34;10;I,19,3;I,19,3,34;,;2012;1,5;;10;;
210106;210106106;I;19;4;32;3;34;10;I,19,3;I,19,3,34;,;2101;-2,5;;6;;
200706;200706063;D;30;16;32;3;35;35;D,30,3;D,30,3,35;,;2007;-14,5;18;;;
200623;200623128;I;26;37;32;3;35;35;I,26,3;I,26,3,35;,;2006;-35,5;;35;;
200702;200702118;I;29;31;32;3;35;35;I,29,3;I,29,3,35;,;2007;-29,5;;4;;
201102;201102012;I;21;6;32;3;35;35;I,21,3;I,21,3,35;,;2011;-4,5;;29;;
201203;201203058;I;21;6;32;3;35;35;I,21,3;I,21,3,35;,;2012;-4,5;;29;;
201211;201211066;I;4;5;32;3;35;35;I,4,3;I,4,3,35;,;2012;-3,5;;30;;
201220;201220030;I;32;2;32;3;35;35;I,32,3;I,32,3,35;,;2012;-0,5;;33;;
200705;200705041;D;11;15;32;3;36;14;D,11,3;D,11,3,36;,;2007;-13,5;1;;;
200611;200611059;I;0;1;32;3;36;14;I,0,3;I,0,3,36;,;2006;0,5;;13;;
200626;200626040;I;12;34;32;3;36;14;I,12,3;I,12,3,36;,;2006;-32,5;;17;;
200706;200706022;I;7;32;32;3;36;14;I,7,3;I,7,3,36;,;2007;-30,5;;19;;
201203;201203062;I;2;7;32;3;36;14;I,2,3;I,2,3,36;,;2012;-5,5;;7;;
201223;201223060;I;4;5;32;3;36;14;I,4,3;I,4,3,36;,;2012;-3,5;;9;;
200610;200610066;D;6;11;32,15;4;0;1;D,6,4;D,6,4,0;,;2006;-9;10;;;
200729;200729086;I;35;35;32,15;4;0;1;I,35,4;I,35,4,0;,;2007;-33;;3;;
210102;210102100;I;2;7;32,15;4;0;1;I,2,4;I,2,4,0;,;2101;-5;;31;;
200717;200717085;D;10;19;32,15;4;2;7;D,10,4;D,10,4,2;,;2007;-17;12;;;
200607;200607038;D;17;9;32,15;4;3;36;D,17,4;D,17,4,3;,;2006;-7;10;;;
200726;200726103;D;27;12;32,15;4;3;36;D,27,4;D,27,4,3;,;2007;-10;13;;;
201213;201213059;D;25;8;32,15;4;3;36;D,25,4;D,25,4,3;,;2012;-6;9;;;
201207;201207032;I;19;4;32,15;4;3;36;I,19,4;I,19,4,3;,;2012;-2;;32;;
200704;200704045;D;36;14;32,15;4;5;20;D,36,4;D,36,4,5;,;2007;-12;31;;;
201202;201202025;D;21;6;32,15;4;5;20;D,21,4;D,21,4,5;,;2012;-4;23;;;
201229;201229043;D;21;6;32,15;4;5;20;D,21,4;D,21,4,5;,;2012;-4;23;;;
200614;200614142;I;7;32;32,15;4;5;20;I,7,4;I,7,4,5;,;2006;-30;;25;;
201207;201207112;I;21;6;32,15;4;5;20;I,21,4;I,21,4,5;,;2012;-4;;14;;
210106;210106034;I;4;5;32,15;4;5;20;I,4,4;I,4,4,5;,;2101;-3;;15;;
200607;200607124;D;11;15;32,15;4;6;11;D,11,4;D,11,4,6;,;2006;-13;4;;;
210105;210105093;D;4;5;32,15;4;6;11;D,4,4;D,4,4,6;,;2101;-3;31;;;
200616;200616124;I;0;1;32,15;4;6;11;I,0,4;I,0,4,6;,;2006;1;;10;;
200705;200705112;I;29;31;32,15;4;6;11;I,29,4;I,29,4,6;,;2007;-29;;17;;
200726;200726012;I;7;32;32,15;4;6;11;I,7,4;I,7,4,6;,;2007;-30;;16;;
201217;201217027;D;19;4;32,15;4;7;32;D,19,4;D,19,4,7;,;2012;-2;9;;;
201218;201218013;D;2;7;32,15;4;7;32;D,2,4;D,2,4,7;,;2012;-5;12;;;
200607;200607056;D;2;7;32,15;4;8;17;D,2,4;D,2,4,8;,;2006;-5;27;;;
200703;200703085;D;8;17;32,15;4;8;17;D,8,4;D,8,4,8;,;2007;-15;0;;;
201218;201218086;I;25;8;32,15;4;8;17;I,25,4;I,25,4,8;,;2012;-6;;9;;
201220;201220018;I;4;5;32,15;4;8;17;I,4,4;I,4,4,8;,;2012;-3;;12;;
201221;201221034;I;21;6;32,15;4;8;17;I,21,4;I,21,4,8;,;2012;-4;;11;;
210102;210102085;D;4;5;32,15;4;9;28;D,4,4;D,4,4,9;,;2101;-3;14;;;
200606;200606027;I;12;34;32,15;4;9;28;I,12,4;I,12,4,9;,;2006;-32;;31;;
200603;200603083;I;26;37;32,15;4;10;19;I,26,4;I,26,4,10;,;2006;-35;;19;;
200706;200706048;I;7;32;32,15;4;10;19;I,7,4;I,7,4,10;,;2007;-30;;24;;
200718;200718065;D;11;15;32,15;4;11;15;D,11,4;D,11,4,11;,;2007;-13;0;;;
200721;200721103;D;10;19;32,15;4;11;15;D,10,4;D,10,4,11;,;2007;-17;4;;;
200709;200709110;I;29;31;32,15;4;12;34;I,29,4;I,29,4,12;,;2007;-29;;3;;
200618;200618047;D;13;13;32,15;4;13;13;D,13,4;D,13,4,13;,;2006;-11;0;;;
200607;200607075;I;26;37;32,15;4;13;13;I,26,4;I,26,4,13;,;2006;-35;;13;;
200606;200606034;D;34;10;32,15;4;14;26;D,34,4;D,34,4,14;,;2006;-8;21;;;
201221;201221020;I;21;6;32,15;4;14;26;I,21,4;I,21,4,14;,;2012;-4;;20;;
200608;200608122;D;6;11;32,15;4;15;3;D,6,4;D,6,4,15;,;2006;-9;8;;;
200717;200717096;I;12;34;32,15;4;15;3;I,12,4;I,12,4,15;,;2007;-32;;6;;
201215;201215040;I;4;5;32,15;4;15;3;I,4,4;I,4,4,15;,;2012;-3;;35;;
201226;201226008;I;19;4;32,15;4;16;22;I,19,4;I,19,4,16;,;2012;-2;;18;;
200616;200616150;I;35;35;32,15;4;19;4;I,35,4;I,35,4,19;,;2006;-33;;6;;
200630;200630062;I;18;30;32,15;4;19;4;I,18,4;I,18,4,19;,;2006;-28;;11;;
200730;200730104;I;3;36;32,15;4;19;4;I,3,4;I,3,4,19;,;2007;-34;;5;;
201215;201215028;I;21;6;32,15;4;20;25;I,21,4;I,21,4,20;,;2012;-4;;19;;
201209;201209036;I;4;5;32,15;4;22;29;I,4,4;I,4,4,22;,;2012;-3;;24;;
200627;200627021;D;25;8;32,15;4;23;18;D,25,4;D,25,4,23;,;2006;-6;27;;;
200710;200710080;I;12;34;32,15;4;23;18;I,12,4;I,12,4,23;,;2007;-32;;21;;
200728;200728115;D;27;12;32,15;4;24;21;D,27,4;D,27,4,24;,;2007;-10;28;;;
210103;210103019;D;21;6;32,15;4;25;8;D,21,4;D,21,4,25;,;2101;-4;35;;;
200728;200728031;D;24;21;32,15;4;27;12;D,24,4;D,24,4,27;,;2007;-19;9;;;
200616;200616130;I;26;37;32,15;4;28;33;I,26,4;I,26,4,28;,;2006;-35;;33;;
200607;200607073;I;26;37;32,15;4;29;31;I,26,4;I,26,4,29;,;2006;-35;;31;;
201210;201210084;I;2;7;32,15;4;29;31;I,2,4;I,2,4,29;,;2012;-5;;24;;
200605;200605002;D;27;12;32,15;4;30;16;D,27,4;D,27,4,30;,;2006;-10;33;;;
201203;201203047;D;25;8;32,15;4;30;16;D,25,4;D,25,4,30;,;2012;-6;29;;;
201226;201226069;D;2;7;32,15;4;30;16;D,2,4;D,2,4,30;,;2012;-5;28;;;
200624;200624043;D;27;12;32,15;4;31;27;D,27,4;D,27,4,31;,;2006;-10;22;;;
200702;200702016;I;28;33;32,15;4;31;27;I,28,4;I,28,4,31;,;2007;-31;;31;;
200624;200624095;D;13;13;32,15;4;32;2;D,13,4;D,13,4,32;,;2006;-11;11;;;
200709;200709057;D;8;17;32,15;4;33;23;D,8,4;D,8,4,33;,;2007;-15;31;;;
200604;200604083;I;26;37;32,15;4;33;23;I,26,4;I,26,4,33;,;2006;-35;;23;;
200608;200608138;D;25;8;32,15;4;34;10;D,25,4;D,25,4,34;,;2006;-6;35;;;
201223;201223065;D;4;5;32,15;4;34;10;D,4,4;D,4,4,34;,;2012;-3;32;;;
201223;201223078;I;25;8;32,15;4;34;10;I,25,4;I,25,4,34;,;2012;-6;;2;;
200708;200708080;I;28;33;32,15;4;35;35;I,28,4;I,28,4,35;,;2007;-31;;2;;
201218;201218102;I;2;7;32,15;4;35;35;I,2,4;I,2,4,35;,;2012;-5;;28;;
200603;200603087;I;32;2;32,15;4;36;14;I,32,4;I,32,4,36;,;2006;0;;12;;
